大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
093860001001,光陽台一丁目,36.621474,139.990811,1,3
093860001002,光陽台二丁目,36.622423,139.987649,0,3
093860001003,光陽台三丁目,36.619462,139.988014,0,3
093860001004,光陽台四丁目,36.617606,139.985079,0,3
093860001005,光陽台五丁目,36.616776,139.982111,0,3
093860001006,光陽台六丁目,36.621924,139.983601,0,3
093860002000,大字下柏崎,36.615820,140.072061,1,1
093860003000,大字花岡,36.650151,140.011703,1,1
093860004000,大字柿木沢,36.666667,140.017542,1,1
093860005000,大字亀梨,36.649688,140.057162,1,1
093860006000,大字給部,36.605385,140.078564,1,1
093860007000,大字栗ケ島,36.612029,140.034752,1,1
093860008000,大字桑窪,36.620195,140.052539,1,1
093860009000,大字寺渡戸,36.623194,140.022650,1,1
093860010000,大字上阿久津,36.643795,139.964436,1,1
093860011000,大字上高根沢,36.600912,140.024123,1,1
093860012000,大字上柏崎,36.639264,140.050583,1,1
093860013000,大字西高谷,36.636154,140.015932,1,1
093860014000,大字石末,36.629728,139.994186,1,1
093860015000,大字太田,36.627446,140.039116,1,1
093860016000,大字大谷,36.661708,139.986351,1,1
093860017000,大字中阿久津,36.642720,139.972475,1,1
093860018000,大字中柏崎,36.605751,140.079207,1,1
093860019000,大字飯室,36.653270,140.043713,1,1
093860020000,大字伏久,36.666285,140.026637,1,1
093860021000,大字文挾,36.664828,140.037085,1,1
093860022000,大字平田,36.642222,140.031978,1,1
093860023000,大字宝積寺,36.622020,139.977766,1,1
093860024000,大字狹間田,36.671703,140.021863,1,1
093860025001,宝石台一丁目,36.622185,139.993807,1,3
093860025002,宝石台二丁目,36.618586,139.996560,1,3
093860025003,宝石台三丁目,36.618957,139.991664,1,3
093860025004,宝石台四丁目,36.617170,139.993387,1,3
093860025005,宝石台五丁目,36.616081,139.988588,1,3
