大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
282260001000,尾崎,34.495860,134.860246,1,1
282260002000,新村,34.476516,134.872398,1,1
282260003000,北山,34.467506,134.851761,1,1
282260004000,郡家,34.473197,134.846657,1,1
282260005000,中村,34.454261,134.855302,1,1
282260006000,井手,34.448124,134.858234,1,1
282260007000,上河合,34.449079,134.872107,1,1
282260008000,下河合,34.459645,134.860349,1,1
282260009000,多賀,34.460203,134.850098,1,1
282260010000,江井,34.465087,134.828110,1,1
282260011000,柳澤,34.449819,134.835121,1,1
282260012000,入野,34.430538,134.828473,1,1
282260013000,山田,34.434858,134.819527,1,1
282260014000,高山,34.438917,134.818468,1,1
282260015000,草香北,34.446682,134.807631,1,1
282260016000,明神,34.448064,134.799300,1,1
282260017000,草香,34.441508,134.801876,1,1
282260018000,南,34.433806,134.801742,1,1
282260019000,深草,34.430301,134.796002,1,1
282260020000,小磯,34.554660,134.997189,1,1
282260021000,里,34.398547,134.884118,1,1
282260022000,下司,34.408946,134.885993,1,1
282260023000,塩尾,34.413538,134.892048,1,1
282260024000,塩田新島,34.417742,134.897233,1,1
282260025000,志筑,34.433788,134.896726,1,1
282260026000,志筑新島,34.426440,134.902076,1,1
282260027000,中田,34.437336,134.880538,1,1
282260028000,池ノ内,34.456287,134.880672,1,1
282260029000,王子,34.447776,134.885065,1,1
282260030000,野田尾,34.468618,134.908546,1,1
282260031000,生穂,34.454085,134.916105,1,1
282260032000,大谷,34.444293,134.911665,1,1
282260033000,長澤,34.482595,134.899315,1,1
282260034000,生穂新島,34.440588,134.915171,1,1
282260035000,佐野,34.465440,134.938813,1,1
282260036000,興隆寺,34.487731,134.929763,1,1
282260037000,佐野新島,34.454090,134.928720,1,1
282260038000,大町上,34.427828,134.856499,1,1
282260039000,大町下,34.437569,134.855692,1,1
282260040000,大町畑,34.427919,134.867095,1,1
282260041000,木曽下,34.421101,134.858601,1,1
282260042000,木曽上,34.417799,134.865613,1,1
282260043000,木曽上畑,34.408972,134.851982,1,1
282260044000,岩屋,34.589032,135.017788,1,1
282260045000,楠本,34.556507,134.999379,1,1
282260045000,楠本,34.557872,134.998140,1,1
282260046000,久留麻,34.528416,134.988742,1,1
282260047000,仮屋,34.519597,134.987129,1,1
282260048000,釜口,34.499181,134.965171,1,1
282260049000,南鵜崎,34.574737,135.018172,1,1
282260050000,仁井,34.533747,134.948555,1,1
282260051000,久野々,34.525651,134.934566,1,1
282260052000,長畠,34.539663,134.945777,1,1
282260053000,舟木,34.543589,134.953611,1,1
282260054000,小田,34.530506,134.954265,1,1
282260055000,野島常盤,34.556034,134.961416,1,1
282260056000,野島蟇浦,34.560721,134.948321,1,1
282260057000,野島轟木,34.571478,134.959420,1,1
282260058000,野島大川,34.578786,134.964577,1,1
282260059000,野島平林,34.587719,134.970333,1,1
282260060000,野島貴船,34.585052,134.976559,1,1
282260061000,野島江崎,34.599602,134.983548,1,1
282260062000,富島,34.549559,134.933252,1,1
282260063000,小倉,34.552821,134.940562,1,1
282260064000,石田,34.544011,134.932308,1,1
282260065000,斗ノ内,34.534959,134.911582,1,1
282260066000,浅野南,34.538861,134.926862,1,1
282260067000,浅野神田,34.537163,134.918104,1,1
282260068000,育波,34.531545,134.897576,1,1
282260069000,黒谷,34.520454,134.906612,1,1
282260070000,生田畑,34.496408,134.901469,1,1
282260071000,生田大坪,34.502739,134.896192,1,1
282260072000,生田田尻,34.494405,134.889925,1,1
282260073000,室津,34.524019,134.884617,1,1
282260074000,遠田,34.468482,134.876762,1,1
282260075000,竹谷,34.440430,134.868187,1,1
282260076000,大磯,34.555084,135.000213,1,1
282260077000,夢舞台,34.560715,135.006982,1,1
282260078000,浜,34.551223,134.995325,1,1
282260079000,浦,34.542474,134.990817,1,1
282260080000,白山,34.539831,134.978569,1,1
282260081000,中持,34.545941,134.967117,1,1
282260082000,河内,34.532000,134.969849,1,1
282260083000,谷,34.516546,134.982709,1,1
282260084000,下田,34.513879,134.981001,1,1
