大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
092090001000,伊勢崎,36.426157,139.978784,1,1
092090002000,下高間木,36.435784,139.982543,1,1
092090002001,下高間木一丁目,36.433580,139.985171,1,3
092090002002,下高間木二丁目,36.430419,139.986054,1,3
092090003000,下鷺谷,36.465670,139.995229,1,1
092090004000,下大沼,36.432294,139.956408,1,1
092090005000,下大田和,36.465341,140.005831,1,1
092090006000,下籠谷,36.483090,139.976262,1,1
092090007000,加倉,36.429457,139.958022,1,1
092090008000,茅堤,36.425296,139.970745,1,1
092090009000,鬼怒ケ丘,36.458078,139.970350,1,1
092090010000,亀山,36.462222,139.982768,1,1
092090010001,亀山一丁目,36.451439,139.986679,1,3
092090010002,亀山二丁目,36.453302,139.987690,1,3
092090011000,京泉,36.479543,140.032322,1,1
092090012001,熊倉一丁目,36.447007,139.991374,1,3
092090012002,熊倉二丁目,36.442842,139.991765,1,3
092090012003,熊倉三丁目,36.439056,139.990778,1,3
092090013000,熊倉町,36.444457,140.003420,1,1
092090014000,君島,36.416487,140.045772,1,1
092090015000,原町,36.474364,140.040040,1,1
092090016000,荒町,36.440578,140.017155,1,1
092090016002,荒町二丁目,36.446869,140.011582,1,3
092090016003,荒町三丁目,36.443052,140.016366,1,3
092090016004,荒町四丁目,36.447496,140.015930,1,3
092090017001,高勢町一丁目,36.437271,139.976373,1,3
092090017002,高勢町二丁目,36.433779,139.977828,1,3
092090017003,高勢町三丁目,36.429382,139.978368,1,3
092090018000,根本,36.434042,140.055519,1,1
092090019001,寺久保一丁目,36.447381,140.002541,1,3
092090020000,寺内,36.401884,139.966463,1,1
092090021000,寺分,36.431549,139.944863,1,1
092090022000,若旅,36.399226,139.943836,1,1
092090023000,勝瓜,36.462810,139.961173,1,1
092090024000,小橋,36.419829,139.979070,1,1
092090025000,小林,36.428081,140.037454,1,1
092090026000,松山町,36.425128,139.961317,1,1
092090027000,上高間木,36.432756,139.984460,1,1
092090027001,上高間木一丁目,36.446632,139.986439,1,3
092090027002,上高間木二丁目,36.441704,139.986405,1,3
092090027003,上高間木三丁目,36.438026,139.985660,1,3
092090028000,上鷺谷,36.485037,139.999643,1,1
092090029000,上大沼,36.436425,139.954342,1,1
092090030000,上大田和,36.484792,140.010657,1,1
092090031000,須釜,36.419470,140.055798,1,1
092090032000,清水,36.483696,140.063470,1,1
092090033000,西郷,36.457727,140.007863,1,1
092090034000,西高間木,36.438871,139.978716,1,1
092090035000,西沼,36.427080,140.006697,1,1
092090036000,西田井,36.445377,140.058398,1,1
092090037000,青谷,36.422777,140.064541,1,1
092090038000,赤羽,36.496115,140.044944,1,1
092090039000,台町,36.437718,140.003264,1,1
092090040000,大沼,36.438432,139.949589,1,1
092090041000,大谷新町,36.433509,139.998491,1,1
092090042000,大谷台町,36.433340,139.991024,1,1
092090043000,大谷本町,36.435596,139.995874,1,1
092090044000,中,36.414934,139.950176,1,1
092090045000,中郷,36.455292,140.020620,1,1
092090046000,長田,36.442184,139.964271,1,1
092090047000,鶴田,36.461640,140.054522,1,1
092090048000,田町,36.437575,140.013511,1,1
092090049000,田島,36.465185,140.023879,1,1
092090050000,島,36.435587,140.027694,1,1
092090051000,東郷,36.446304,140.027757,1,1
092090052000,東沼,36.422659,140.016194,1,1
092090053000,東大島,36.412369,140.025128,1,1
092090054000,道祖土,36.410581,140.044876,1,1
092090055000,南高岡,36.401984,140.058485,1,1
092090056000,白布ケ丘,36.437396,139.998744,1,1
092090057000,粕田,36.426805,139.946538,1,1
092090058000,八木岡,36.423887,139.992364,1,1
092090059000,八條,36.444305,140.042443,1,1
092090060000,飯貝,36.477966,140.024511,1,1
092090061001,並木町一丁目,36.441509,140.001567,1,3
092090061002,並木町二丁目,36.438698,139.997804,1,3
092090061003,並木町三丁目,36.445680,139.998508,1,3
092090061004,並木町四丁目,36.446919,139.999853,1,3
092090062000,堀内,36.474301,140.008668,1,1
092090063000,柳林,36.451634,139.955269,1,1
