大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
122210001001,ゆりのき台一丁目,35.727306,140.102264,1,3
122210001002,ゆりのき台二丁目,35.725890,140.106008,1,3
122210001003,ゆりのき台三丁目,35.729700,140.101431,1,3
122210001004,ゆりのき台四丁目,35.729544,140.106175,1,3
122210001005,ゆりのき台五丁目,35.733427,140.102638,1,3
122210001006,ゆりのき台六丁目,35.734509,140.105447,1,3
122210001007,ゆりのき台七丁目,35.737154,140.103096,1,3
122210001008,ゆりのき台八丁目,35.737932,140.105984,1,3
122210002000,下高野,35.748697,140.136407,1,1
122210003001,下市場一丁目,35.716593,140.118056,1,3
122210003002,下市場二丁目,35.716815,140.115061,1,3
122210004000,萱田,35.725119,140.101712,1,1
122210005000,萱田町,35.721506,140.109129,1,1
122210006000,吉橋,35.741938,140.078440,1,1
122210007000,桑橋,35.752307,140.082088,1,1
122210008000,桑納,35.754662,140.102085,1,1
122210009000,高津,35.715768,140.081864,1,1
122210010001,高津東一丁目,35.712124,140.088842,1,3
122210010002,高津東二丁目,35.715007,140.090264,1,3
122210010003,高津東三丁目,35.715972,140.093546,1,3
122210010004,高津東四丁目,35.714535,140.092816,1,3
122210011000,佐山,35.777894,140.109015,1,1
122210012000,勝田,35.703175,140.126679,1,1
122210013001,勝田台一丁目,35.713801,140.125548,1,3
122210013002,勝田台二丁目,35.711268,140.126891,1,3
122210013003,勝田台三丁目,35.708544,140.128322,1,3
122210013004,勝田台四丁目,35.706956,140.130231,1,3
122210013005,勝田台五丁目,35.705058,140.132355,1,3
122210013006,勝田台六丁目,35.703233,140.133849,1,3
122210013007,勝田台七丁目,35.714479,140.130576,1,3
122210014001,勝田台南一丁目,35.713477,140.120293,1,3
122210014002,勝田台南二丁目,35.710610,140.121391,1,3
122210014003,勝田台南三丁目,35.712072,140.117145,1,3
122210015000,小池,35.780057,140.093035,1,1
122210016000,上高野,35.733609,140.132833,1,1
122210017000,真木野,35.775623,140.097923,1,1
122210018000,神久保,35.771342,140.093336,1,1
122210019000,神野,35.767382,140.125910,1,1
122210020000,村上,35.735916,140.118357,1,1
122210021001,大学町一丁目,35.773169,140.099057,1,3
122210021002,大学町二丁目,35.772380,140.102483,1,3
122210021003,大学町三丁目,35.773731,140.102827,1,3
122210021004,大学町四丁目,35.773502,140.105143,1,3
122210021005,大学町五丁目,35.774092,140.107596,1,3
122210021006,大学町六丁目,35.775307,140.103732,1,3
122210022000,大和田,35.715824,140.104396,1,1
122210023000,大和田新田,35.726625,140.083123,1,1
122210024000,島田,35.763831,140.102448,1,1
122210025000,島田台,35.760887,140.090741,1,1
122210026000,麦丸,35.747398,140.100941,1,1
122210027001,八千代台西一丁目,35.701281,140.088787,1,3
122210027002,八千代台西二丁目,35.702033,140.087053,1,3
122210027003,八千代台西三丁目,35.700375,140.086793,1,3
122210027004,八千代台西四丁目,35.698889,140.085277,1,3
122210027005,八千代台西五丁目,35.700394,140.083485,1,3
122210027006,八千代台西六丁目,35.701380,140.085178,1,3
122210027007,八千代台西七丁目,35.703346,140.085779,1,3
122210027008,八千代台西八丁目,35.699637,140.080786,1,3
122210027009,八千代台西九丁目,35.696317,140.082223,1,3
122210027010,八千代台西十丁目,35.698003,140.078619,1,3
122210028001,八千代台東一丁目,35.701596,140.093305,1,3
122210028002,八千代台東二丁目,35.700410,140.096440,1,3
122210028003,八千代台東三丁目,35.703423,140.099197,1,3
122210028004,八千代台東四丁目,35.704561,140.096479,1,3
122210028005,八千代台東五丁目,35.707935,140.101005,1,3
122210028006,八千代台東六丁目,35.707187,140.102409,1,3
122210029001,八千代台南一丁目,35.698807,140.090644,1,3
122210029002,八千代台南二丁目,35.696065,140.093122,1,3
122210029003,八千代台南三丁目,35.695972,140.088054,1,3
122210030001,八千代台北一丁目,35.702557,140.090269,1,3
122210030002,八千代台北二丁目,35.703698,140.092180,1,3
122210030003,八千代台北三丁目,35.704907,140.092149,1,3
122210030004,八千代台北四丁目,35.705749,140.093927,1,3
122210030005,八千代台北五丁目,35.704604,140.090261,1,3
122210030006,八千代台北六丁目,35.703972,140.088765,1,3
122210030007,八千代台北七丁目,35.706428,140.088496,1,3
122210030008,八千代台北八丁目,35.706654,140.091141,1,3
122210030009,八千代台北九丁目,35.708727,140.088473,1,3
122210030010,八千代台北十丁目,35.710508,140.090429,1,3
122210030011,八千代台北十一丁目,35.707823,140.093911,1,3
122210030012,八千代台北十二丁目,35.709037,140.098167,1,3
122210030013,八千代台北十三丁目,35.710619,140.095213,1,3
122210030014,八千代台北十四丁目,35.712493,140.096029,1,3
122210030015,八千代台北十五丁目,35.710877,140.100569,1,3
122210030016,八千代台北十六丁目,35.712736,140.100787,1,3
122210030017,八千代台北十七丁目,35.713993,140.097279,1,3
122210031000,尾崎,35.747443,140.091191,1,1
122210032000,平戸,35.771571,140.115015,1,1
122210033000,米本,35.757772,140.117157,1,1
122210034000,保品,35.758078,140.136123,1,1
122210035000,堀の内,35.772707,140.130758,1,1
122210036001,緑が丘一丁目,35.730258,140.076661,1,3
122210036002,緑が丘二丁目,35.726683,140.072507,1,3
122210036003,緑が丘三丁目,35.727507,140.075652,1,3
122210036004,緑が丘四丁目,35.728477,140.077553,1,3
122210036005,緑が丘五丁目,35.730480,140.081392,1,3
