大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
212130001001,鵜沼大安寺町１丁目,35.418498,136.931810,1,3
212130001002,鵜沼大安寺町２丁目,35.413759,136.938920,1,3
212130002000,大佐野町,35.377636,136.842214,1,1
212130003001,下切町１丁目,35.384924,136.867635,1,3
212130003002,下切町２丁目,35.385711,136.864296,1,3
212130003003,下切町３丁目,35.386668,136.862415,1,3
212130003004,下切町４丁目,35.387621,136.862008,1,3
212130003005,下切町５丁目,35.386726,136.860682,1,3
212130003006,下切町６丁目,35.385814,136.861156,1,3
212130003007,下切町７丁目,35.384308,136.862850,1,3
212130003008,下切町８丁目,35.383862,136.865186,1,3
212130003009,下切町９丁目,35.382038,136.864871,1,3
212130004001,蘇原持田町１丁目,35.431675,136.875682,1,3
212130004002,蘇原持田町２丁目,35.431635,136.878883,1,3
212130004003,蘇原持田町３丁目,35.429910,136.880594,1,3
212130004004,蘇原持田町４丁目,35.428496,136.881519,1,3
212130004005,蘇原持田町５丁目,35.427203,136.880706,1,3
212130005001,テクノプラザ１丁目,35.425728,136.889489,1,3
212130005002,テクノプラザ２丁目,35.423259,136.888392,1,3
212130005003,テクノプラザ三丁目,35.423174,136.894867,0,3
212130005004,テクノプラザ四丁目,35.426239,136.885931,0,3
212130006000,那加大洞,35.426971,136.825976,1,1
212130007001,前渡西町１丁目,35.384665,136.869533,1,3
212130007002,前渡西町２丁目,35.384501,136.871532,1,3
212130007003,前渡西町３丁目,35.384494,136.872658,1,3
212130007004,前渡西町４丁目,35.384417,136.874617,1,3
212130007005,前渡西町５丁目,35.384236,136.875542,1,3
212130007006,前渡西町６丁目,35.386274,136.877083,1,3
212130007007,前渡西町７丁目,35.385626,136.874690,1,3
212130007008,前渡西町８丁目,35.385871,136.870604,1,3
212130007009,前渡西町９丁目,35.386282,136.866523,1,3
212130007010,前渡西町１０丁目,35.388338,136.864444,1,3
212130007011,前渡西町１１丁目,35.387947,136.866868,1,3
212130007012,前渡西町１２丁目,35.387575,136.871860,1,3
212130008000,八木山,35.413036,136.928618,1,1
212130009000,山脇町,35.383561,136.853631,1,1
212130010001,山脇町１丁目,35.384676,136.860556,1,3
212130010002,山脇町２丁目,35.383159,136.861405,1,3
212130010003,山脇町３丁目,35.383273,136.859353,1,3
212130010004,山脇町４丁目,35.381956,136.860415,1,3
212130010005,山脇町５丁目,35.381137,136.857874,1,3
212130010006,山脇町６丁目,35.381783,136.853724,1,3
212130010007,山脇町７丁目,35.383207,136.855277,1,3
212130011000,鵜沼,35.407232,136.949916,1,1
212130012001,鵜沼朝日町１丁目,35.391115,136.892221,1,3
212130012002,鵜沼朝日町２丁目,35.391424,136.899368,1,3
212130012003,鵜沼朝日町３丁目,35.387578,136.898572,1,3
212130012004,鵜沼朝日町４丁目,35.392829,136.905632,1,3
212130012005,鵜沼朝日町５丁目,35.389688,136.906049,1,3
212130013001,鵜沼大伊木町１丁目,35.391204,136.911529,1,3
212130013002,鵜沼大伊木町２丁目,35.387136,136.906850,1,3
212130013003,鵜沼大伊木町３丁目,35.384480,136.900322,1,3
212130013004,鵜沼大伊木町４丁目,35.382177,136.903730,1,3
212130013005,鵜沼大伊木町５丁目,35.385197,136.910058,1,3
212130013006,鵜沼大伊木町６丁目,35.384327,136.912639,1,3
212130014001,鵜沼各務原町１丁目,35.402768,136.899073,1,3
212130014002,鵜沼各務原町２丁目,35.400059,136.899411,1,3
212130014003,鵜沼各務原町３丁目,35.401145,136.901809,1,3
212130014004,鵜沼各務原町４丁目,35.402224,136.906086,1,3
212130014005,鵜沼各務原町５丁目,35.402597,136.910941,1,3
212130014006,鵜沼各務原町６丁目,35.398693,136.908516,1,3
212130014007,鵜沼各務原町７丁目,35.395757,136.899858,1,3
212130014008,鵜沼各務原町８丁目,35.396298,136.904374,1,3
212130014009,鵜沼各務原町９丁目,35.395952,136.910549,1,3
212130015001,鵜沼川崎町１丁目,35.404851,136.879447,1,3
212130015002,鵜沼川崎町２丁目,35.402630,136.878374,1,3
212130015003,鵜沼川崎町３丁目,35.401422,136.878414,1,3
212130016001,鵜沼小伊木町１丁目,35.391902,136.929298,1,3
212130016002,鵜沼小伊木町２丁目,35.390134,136.933476,1,3
212130016003,鵜沼小伊木町３丁目,35.390442,136.923802,1,3
212130016004,鵜沼小伊木町４丁目,35.387584,136.926411,1,3
212130017001,鵜沼台１丁目,35.407681,136.945783,1,3
212130017002,鵜沼台２丁目,35.406881,136.944657,1,3
212130017003,鵜沼台３丁目,35.405904,136.945282,1,3
212130017004,鵜沼台４丁目,35.404521,136.944872,1,3
212130017005,鵜沼台５丁目,35.405137,136.946769,1,3
212130017006,鵜沼台６丁目,35.406637,136.947754,1,3
212130017007,鵜沼台７丁目,35.404224,136.947908,1,3
212130017008,鵜沼台８丁目,35.406154,136.942521,1,3
212130018001,鵜沼西町１丁目,35.405209,136.932348,1,3
212130018002,鵜沼西町２丁目,35.408219,136.936825,1,3
212130018003,鵜沼西町３丁目,35.401212,136.932683,1,3
212130018004,鵜沼西町４丁目,35.398773,136.932052,1,3
212130019001,鵜沼羽場町１丁目,35.405865,136.917672,1,3
212130019002,鵜沼羽場町２丁目,35.406064,136.924679,1,3
212130019003,鵜沼羽場町３丁目,35.402834,136.917460,1,3
212130019004,鵜沼羽場町４丁目,35.402426,136.922817,1,3
212130019005,鵜沼羽場町５丁目,35.402695,136.925814,1,3
212130019006,鵜沼羽場町６丁目,35.400830,136.918303,1,3
212130019007,鵜沼羽場町７丁目,35.396632,136.915432,1,3
212130019008,鵜沼羽場町８丁目,35.395354,136.919880,1,3
212130020001,鵜沼東町１丁目,35.404624,136.939016,1,3
212130020002,鵜沼東町２丁目,35.404771,136.940841,1,3
212130020003,鵜沼東町３丁目,35.402553,136.943997,1,3
212130020004,鵜沼東町４丁目,35.400889,136.937980,1,3
212130020005,鵜沼東町５丁目,35.401304,136.940851,1,3
212130020006,鵜沼東町６丁目,35.401045,136.943376,1,3
212130020007,鵜沼東町７丁目,35.401588,136.947126,1,3
212130020008,鵜沼東町８丁目,35.403031,136.945029,1,3
212130021001,鵜沼古市場町１丁目,35.395582,136.929610,1,3
212130021002,鵜沼古市場町２丁目,35.395485,136.933676,1,3
212130021003,鵜沼古市場町３丁目,35.391889,136.932455,1,3
212130021004,鵜沼古市場町４丁目,35.393461,136.935732,1,3
212130022001,鵜沼宝積寺町１丁目,35.398847,136.955437,1,3
212130022002,鵜沼宝積寺町２丁目,35.402258,136.959230,1,3
212130022003,鵜沼宝積寺町３丁目,35.408630,136.961194,1,3
212130022004,鵜沼宝積寺町４丁目,35.404103,136.959188,1,3
212130022005,鵜沼宝積寺町５丁目,35.406575,136.958809,1,3
212130022006,鵜沼宝積寺町６丁目,35.408961,136.959160,1,3
212130023001,鵜沼真名越町１丁目,35.399620,136.925056,1,3
212130023002,鵜沼真名越町２丁目,35.396908,136.924598,1,3
212130023003,鵜沼真名越町３丁目,35.393978,136.923431,1,3
212130024001,鵜沼丸子町１丁目,35.390621,136.916848,1,3
212130024002,鵜沼丸子町２丁目,35.388235,136.918878,1,3
212130024003,鵜沼丸子町３丁目,35.388342,136.915806,1,3
212130025001,鵜沼三ツ池町１丁目,35.404812,136.882111,1,3
212130025002,鵜沼三ツ池町２丁目,35.402048,136.884278,1,3
212130025003,鵜沼三ツ池町３丁目,35.401719,136.891031,1,3
212130025004,鵜沼三ツ池町４丁目,35.398379,136.888412,1,3
212130025005,鵜沼三ツ池町５丁目,35.399106,136.894155,1,3
212130025006,鵜沼三ツ池町６丁目,35.394800,136.893027,1,3
212130026001,鵜沼南町１丁目,35.397741,136.937582,1,3
212130026002,鵜沼南町２丁目,35.397399,136.940096,1,3
212130026003,鵜沼南町３丁目,35.395382,136.938677,1,3
212130026004,鵜沼南町４丁目,35.393143,136.938698,1,3
212130026005,鵜沼南町５丁目,35.396542,136.942301,1,3
212130026006,鵜沼南町６丁目,35.394419,136.942378,1,3
212130026007,鵜沼南町７丁目,35.395463,136.945229,1,3
212130027001,鵜沼山崎町１丁目,35.399756,136.939940,1,3
212130027002,鵜沼山崎町２丁目,35.399078,136.942648,1,3
212130027003,鵜沼山崎町３丁目,35.398797,136.944347,1,3
212130027004,鵜沼山崎町４丁目,35.398294,136.946583,1,3
212130027005,鵜沼山崎町５丁目,35.398618,136.948035,1,3
212130027006,鵜沼山崎町６丁目,35.400468,136.947938,1,3
212130027007,鵜沼山崎町７丁目,35.399820,136.950485,1,3
212130027008,鵜沼山崎町８丁目,35.397563,136.952411,1,3
212130027009,鵜沼山崎町９丁目,35.395772,136.947251,1,3
212130028001,大佐野町１丁目,35.382887,136.836518,1,3
212130028002,大佐野町２丁目,35.384227,136.840361,1,3
212130028003,大佐野町３丁目,35.380617,136.840487,1,3
212130029001,大野町１丁目,35.389823,136.813193,1,3
212130029002,大野町２丁目,35.389465,136.817954,1,3
212130029003,大野町３丁目,35.388853,136.820825,1,3
212130029004,大野町４丁目,35.388146,136.823825,1,3
212130029005,大野町５丁目,35.387771,136.826450,1,3
212130029006,大野町６丁目,35.386260,136.817186,1,3
212130029007,大野町７丁目,35.385907,136.820095,1,3
212130030001,尾崎北町１丁目,35.426167,136.829888,1,3
212130030002,尾崎北町２丁目,35.426189,136.832011,1,3
212130030003,尾崎北町３丁目,35.426275,136.834029,1,3
212130030004,尾崎北町４丁目,35.426630,136.836805,1,3
212130030005,尾崎北町５丁目,35.425824,136.836832,1,3
212130030006,尾崎北町６丁目,35.424750,136.834365,1,3
212130030007,尾崎北町７丁目,35.424863,136.837229,1,3
212130031001,尾崎西町１丁目,35.425252,136.825117,1,3
212130031002,尾崎西町２丁目,35.423169,136.822419,1,3
212130031003,尾崎西町３丁目,35.423712,136.825518,1,3
212130031004,尾崎西町４丁目,35.422039,136.826018,1,3
212130031005,尾崎西町５丁目,35.424010,136.827825,1,3
212130032001,尾崎南町１丁目,35.422054,136.827212,1,3
212130032002,尾崎南町２丁目,35.421947,136.830258,1,3
212130032003,尾崎南町３丁目,35.423775,136.829570,1,3
212130032004,尾崎南町４丁目,35.423793,136.832659,1,3
212130032005,尾崎南町５丁目,35.423546,136.833956,1,3
212130032006,尾崎南町６丁目,35.423375,136.835655,1,3
212130033000,各務,35.425100,136.925370,1,1
212130034001,各務おがせ町１丁目,35.422618,136.903522,1,3
212130034002,各務おがせ町２丁目,35.420028,136.900253,1,3
212130034003,各務おがせ町３丁目,35.419542,136.903586,1,3
212130034004,各務おがせ町４丁目,35.416327,136.900234,1,3
212130034005,各務おがせ町５丁目,35.416149,136.906191,1,3
212130034006,各務おがせ町６丁目,35.412458,136.904689,1,3
212130034007,各務おがせ町７丁目,35.412128,136.908631,1,3
212130034008,各務おがせ町８丁目,35.411435,136.912427,1,3
212130034009,各務おがせ町９丁目,35.407538,136.911721,1,3
212130035001,各務西町１丁目,35.414648,136.884910,1,3
212130035002,各務西町２丁目,35.416425,136.890975,1,3
212130035003,各務西町３丁目,35.417450,136.896321,1,3
212130035004,各務西町４丁目,35.410111,136.884956,1,3
212130035005,各務西町５丁目,35.410989,136.891620,1,3
212130035006,各務西町６丁目,35.412061,136.897826,1,3
212130036001,各務東町１丁目,35.425137,136.912370,1,3
212130036002,各務東町２丁目,35.422557,136.907613,1,3
212130036003,各務東町３丁目,35.420290,136.910829,1,3
212130036004,各務東町４丁目,35.418351,136.908608,1,3
212130036005,各務東町５丁目,35.423141,136.918011,1,3
212130036006,各務東町６丁目,35.419965,136.913356,1,3
212130036007,各務東町７丁目,35.415469,136.915275,1,3
212130037001,各務船山町１丁目,35.418971,136.885076,1,3
212130037002,各務船山町２丁目,35.419087,136.887761,1,3
212130037003,各務船山町３丁目,35.418951,136.891703,1,3
212130038001,各務山の前町１丁目,35.406307,136.887095,1,3
212130038002,各務山の前町２丁目,35.406688,136.894280,1,3
212130038003,各務山の前町３丁目,35.406670,136.899993,1,3
212130038004,各務山の前町４丁目,35.407108,136.905479,1,3
212130039000,神置町,35.378253,136.821237,1,1
212130040001,神置町１丁目,35.380982,136.819552,1,3
212130040002,神置町２丁目,35.380706,136.821471,1,3
212130040003,神置町３丁目,35.380561,136.824673,1,3
212130040004,神置町４丁目,35.380400,136.828214,1,3
212130041000,上中屋町,35.374840,136.850360,1,1
212130042001,上中屋町１丁目,35.379429,136.844497,1,3
212130042002,上中屋町２丁目,35.378501,136.848361,1,3
212130042003,上中屋町３丁目,35.378609,136.852128,1,3
212130042004,上中屋町４丁目,35.380185,136.854937,1,3
212130042005,上中屋町５丁目,35.377648,136.855016,1,3
212130043000,川崎町,35.401949,136.873804,1,1
212130044000,川島笠田町,35.371610,136.807687,1,1
212130045001,川島笠田町１丁目,35.372514,136.819277,1,3
212130045002,川島笠田町２丁目,35.372350,136.815931,1,3
212130045003,川島笠田町３丁目,35.371913,136.813638,1,3
212130045004,川島笠田町４丁目,35.370343,136.816253,1,3
212130045005,川島笠田町５丁目,35.370066,136.813625,1,3
212130045006,川島笠田町６丁目,35.369831,136.812084,1,3
212130046000,川島北山町,35.365336,136.803562,1,1
212130047000,川島河田町,35.363316,136.830111,1,1
212130048000,川島小網町,35.367343,136.853359,1,1
212130049000,川島竹早町,35.363623,136.840046,1,1
212130050000,川島松倉町,35.367913,136.837730,1,1
212130051000,川島松原町,35.361343,136.822667,1,1
212130052001,川島緑町１丁目,35.364776,136.819516,1,3
212130052002,川島緑町２丁目,35.364415,136.814710,1,3
212130052003,川島緑町３丁目,35.363812,136.821829,1,3
212130052004,川島緑町４丁目,35.363287,136.818424,1,3
212130052005,川島緑町５丁目,35.362574,136.816015,1,3
212130053000,川島渡町,35.363208,136.799684,1,1
212130054000,金属団地,35.393507,136.828847,1,1
212130055001,小佐野町１丁目,35.390966,136.828555,1,3
212130055002,小佐野町２丁目,35.389412,136.827688,1,3
212130055003,小佐野町３丁目,35.389044,136.831721,1,3
212130055004,小佐野町４丁目,35.388134,136.834154,1,3
212130055005,小佐野町５丁目,35.386912,136.836670,1,3
212130055006,小佐野町６丁目,35.385404,136.833206,1,3
212130055007,小佐野町７丁目,35.386623,136.829543,1,3
212130056000,下切町,35.383800,136.867419,1,1
212130057000,下中屋町,35.375252,136.829619,1,1
212130058001,下中屋町１丁目,35.382692,136.832785,1,3
212130058002,下中屋町２丁目,35.380129,136.832163,1,3
212130058003,下中屋町３丁目,35.379864,136.837321,1,3
212130059001,上戸町１丁目,35.385025,136.845328,1,3
212130059002,上戸町２丁目,35.384089,136.844608,1,3
212130059003,上戸町３丁目,35.381198,136.845703,1,3
212130059004,上戸町４丁目,35.382582,136.847546,1,3
212130059005,上戸町５丁目,35.381031,136.849640,1,3
212130059006,上戸町６丁目,35.382867,136.850927,1,3
212130059007,上戸町７丁目,35.385089,136.850262,1,3
212130060001,新鵜沼台１丁目,35.405853,136.949398,1,3
212130060002,新鵜沼台２丁目,35.406923,136.953077,1,3
212130060003,新鵜沼台３丁目,35.407194,136.955163,1,3
212130060004,新鵜沼台４丁目,35.403252,136.949189,1,3
212130060005,新鵜沼台５丁目,35.404917,136.951038,1,3
212130060006,新鵜沼台６丁目,35.405437,136.953984,1,3
212130060007,新鵜沼台７丁目,35.402004,136.949963,1,3
212130060008,新鵜沼台８丁目,35.403522,136.952648,1,3
212130061000,須衛,35.434566,136.910558,1,1
212130062001,須衛町１丁目,35.440708,136.876879,1,3
212130062002,須衛町２丁目,35.432276,136.887388,1,3
212130062003,須衛町３丁目,35.436185,136.889894,1,3
212130062004,須衛町４丁目,35.428870,136.889891,1,3
212130062005,須衛町５丁目,35.431300,136.894496,1,3
