大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
271140001001,相川一丁目,34.755804,135.532264,1,3
271140001002,相川二丁目,34.757482,135.535528,1,3
271140001003,相川三丁目,34.758084,135.538130,1,3
271140002001,淡路一丁目,34.735505,135.508627,1,3
271140002002,淡路二丁目,34.735896,135.512018,1,3
271140002003,淡路三丁目,34.738723,135.512588,1,3
271140002004,淡路四丁目,34.740263,135.515808,1,3
271140002005,淡路五丁目,34.742473,135.516719,1,3
271140003001,井高野一丁目,34.762848,135.543200,1,3
271140003002,井高野二丁目,34.762781,135.548531,1,3
271140003003,井高野三丁目,34.764707,135.545453,1,3
271140003004,井高野四丁目,34.766764,135.548800,1,3
271140004001,大隅一丁目,34.748577,135.540822,1,3
271140004002,大隅二丁目,34.750626,135.545636,1,3
271140005001,上新庄一丁目,34.745199,135.528731,1,3
271140005002,上新庄二丁目,34.747939,135.529974,1,3
271140005003,上新庄三丁目,34.751520,135.531941,1,3
271140006001,北江口一丁目,34.758689,135.541513,1,3
271140006002,北江口二丁目,34.758844,135.544607,1,3
271140006003,北江口三丁目,34.760417,135.545611,1,3
271140006004,北江口四丁目,34.759280,135.548520,1,3
271140007001,柴島一丁目,34.726066,135.506825,1,3
271140007002,柴島二丁目,34.728364,135.512712,1,3
271140007003,柴島三丁目,34.732512,135.516828,1,3
271140008001,小松一丁目,34.752029,135.534519,1,3
271140008002,小松二丁目,34.753297,135.536680,1,3
271140008003,小松三丁目,34.753248,135.539127,1,3
271140008004,小松四丁目,34.753378,135.542192,1,3
271140008005,小松五丁目,34.753803,135.546698,1,3
271140009001,下新庄一丁目,34.743650,135.518792,1,3
271140009002,下新庄二丁目,34.743795,135.520824,1,3
271140009003,下新庄三丁目,34.744375,135.523860,1,3
271140009004,下新庄四丁目,34.746372,135.517563,1,3
271140009005,下新庄五丁目,34.746846,135.521822,1,3
271140009006,下新庄六丁目,34.746842,135.525380,1,3
271140010001,瑞光一丁目,34.748732,135.534749,1,3
271140010002,瑞光二丁目,34.749934,135.538560,1,3
271140010003,瑞光三丁目,34.751025,135.542702,1,3
271140010004,瑞光四丁目,34.752000,135.546552,1,3
271140010005,瑞光五丁目,34.752798,135.551206,1,3
271140011001,菅原一丁目,34.736386,135.525617,1,3
271140011002,菅原二丁目,34.737589,135.530914,1,3
271140011003,菅原三丁目,34.739591,135.525254,1,3
271140011004,菅原四丁目,34.740126,135.528426,1,3
271140011005,菅原五丁目,34.740114,135.519719,1,3
271140011006,菅原六丁目,34.740630,135.521704,1,3
271140011007,菅原七丁目,34.741173,135.523887,1,3
271140012001,大桐一丁目,34.745258,135.545356,1,3
271140012002,大桐二丁目,34.747396,135.542763,1,3
271140012003,大桐三丁目,34.748552,135.546186,1,3
271140012004,大桐四丁目,34.747854,135.550768,1,3
271140012005,大桐五丁目,34.750651,135.551109,1,3
271140013001,大道南一丁目,34.741912,135.549527,1,3
271140013002,大道南二丁目,34.744817,135.551217,1,3
271140013003,大道南三丁目,34.743447,135.546922,1,3
271140014001,豊里一丁目,34.738016,135.535007,1,3
271140014002,豊里二丁目,34.739174,135.537300,1,3
271140014003,豊里三丁目,34.739208,135.546690,1,3
271140014004,豊里四丁目,34.739361,135.540883,1,3
271140014005,豊里五丁目,34.740499,135.544169,1,3
271140014006,豊里六丁目,34.742064,135.538677,1,3
271140014007,豊里七丁目,34.744206,135.541210,1,3
271140015001,西淡路一丁目,34.737829,135.504841,1,3
271140015002,西淡路二丁目,34.737081,135.507180,1,3
271140015003,西淡路三丁目,34.739704,135.508958,1,3
271140015004,西淡路四丁目,34.742228,135.507813,1,3
271140015005,西淡路五丁目,34.742257,135.512401,1,3
271140015006,西淡路六丁目,34.745306,135.512840,1,3
271140016001,東淡路一丁目,34.734420,135.520984,1,3
271140016002,東淡路二丁目,34.736140,135.515793,1,3
271140016003,東淡路三丁目,34.735655,135.519443,1,3
271140016004,東淡路四丁目,34.738568,135.518549,1,3
271140016005,東淡路五丁目,34.737174,135.521545,1,3
271140017001,東中島一丁目,34.730035,135.502634,1,3
271140017002,東中島二丁目,34.728226,135.505160,1,3
271140017003,東中島三丁目,34.730409,135.506361,1,3
271140017004,東中島四丁目,34.732945,135.506043,1,3
271140017005,東中島五丁目,34.732918,135.509170,1,3
271140017006,東中島六丁目,34.733932,135.511737,1,3
271140018001,豊新一丁目,34.741500,135.532226,1,3
271140018002,豊新二丁目,34.742338,135.529519,1,3
271140018003,豊新三丁目,34.744246,135.531893,1,3
271140018004,豊新四丁目,34.744928,135.535496,1,3
271140018005,豊新五丁目,34.747229,135.537698,1,3
271140019001,南江口一丁目,34.755920,135.542957,1,3
271140019002,南江口二丁目,34.755613,135.549064,1,3
271140019003,南江口三丁目,34.755044,135.551986,1,3
