大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
142080001000,久木,35.309559,139.582049,1,1
142080001001,久木一丁目,35.299707,139.576124,1,3
142080001002,久木二丁目,35.301958,139.579328,1,3
142080001003,久木三丁目,35.300872,139.573893,1,3
142080001004,久木四丁目,35.300986,139.569247,1,3
142080001005,久木五丁目,35.303443,139.572838,1,3
142080001006,久木六丁目,35.304703,139.576822,1,3
142080001007,久木七丁目,35.308727,139.577892,1,3
142080001008,久木八丁目,35.309023,139.573954,1,3
142080001009,久木九丁目,35.307662,139.569134,1,3
142080002000,桜山,35.281084,139.612687,1,1
142080002001,桜山一丁目,35.297922,139.589149,1,3
142080002002,桜山二丁目,35.296151,139.587909,1,3
142080002003,桜山三丁目,35.298429,139.592876,1,3
142080002004,桜山四丁目,35.298761,139.596910,1,3
142080002005,桜山五丁目,35.294138,139.596308,1,3
142080002006,桜山六丁目,35.292989,139.588458,1,3
142080002007,桜山七丁目,35.289262,139.583539,1,3
142080002008,桜山八丁目,35.288355,139.577995,1,3
142080002009,桜山九丁目,35.284303,139.574198,1,3
142080003001,山の根一丁目,35.298244,139.578140,1,3
142080003002,山の根二丁目,35.300431,139.581317,1,3
142080003003,山の根三丁目,35.301433,139.585211,1,3
142080004001,小坪一丁目,35.303817,139.565481,1,3
142080004002,小坪二丁目,35.301887,139.561710,1,3
142080004003,小坪三丁目,35.296785,139.561772,1,3
142080004004,小坪四丁目,35.294634,139.558992,1,3
142080004005,小坪五丁目,35.298674,139.554299,1,3
142080004006,小坪六丁目,35.301285,139.556563,1,3
142080004007,小坪七丁目,35.305324,139.561252,1,3
142080005001,沼間一丁目,35.295411,139.602589,1,3
142080005002,沼間二丁目,35.301388,139.603528,1,3
142080005003,沼間三丁目,35.295042,139.609459,1,3
142080005004,沼間四丁目,35.301656,139.611597,1,3
142080005005,沼間五丁目,35.291129,139.617309,1,3
142080005006,沼間六丁目,35.298445,139.617547,1,3
142080006001,新宿一丁目,35.289914,139.574137,1,3
142080006002,新宿二丁目,35.293430,139.573300,1,3
142080006003,新宿三丁目,35.296861,139.570535,1,3
142080006004,新宿四丁目,35.298443,139.565866,1,3
142080006005,新宿五丁目,35.295174,139.566790,1,3
142080007001,逗子一丁目,35.296555,139.577790,1,3
142080007002,逗子二丁目,35.297459,139.582264,1,3
142080007003,逗子三丁目,35.296234,139.585021,1,3
142080007004,逗子四丁目,35.294215,139.583125,1,3
142080007005,逗子五丁目,35.295074,139.579476,1,3
142080007006,逗子六丁目,35.291960,139.577997,1,3
142080007007,逗子七丁目,35.295871,139.574835,1,3
142080008000,池子,35.314457,139.591375,1,1
142080008001,池子一丁目,35.301011,139.591147,1,3
142080008002,池子二丁目,35.304990,139.595433,1,3
142080008003,池子三丁目,35.305877,139.601043,1,3
142080008004,池子四丁目,35.310830,139.604656,1,3
