大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
244420001000,池村,34.518685,136.600812,1,1
244420002000,上野,34.534224,136.632541,1,1
244420003000,上村,34.525843,136.600252,1,1
244420004000,有爾中,34.519523,136.618126,1,1
244420005000,馬之上,34.555838,136.625097,1,1
244420006000,大堀川新田,34.579552,136.648197,1,1
244420007000,大淀,34.554138,136.649939,1,1
244420008000,川尻,34.592059,136.617460,1,1
244420009000,北藤原,34.594336,136.622136,1,1
244420010000,金剛坂,34.532633,136.601979,1,1
244420011000,斎宮,34.538257,136.616040,1,1
244420012000,坂本,34.547038,136.615296,1,1
244420013000,佐田,34.564083,136.618982,1,1
244420014000,志貴,34.575360,136.614624,1,1
244420015000,新茶屋,34.525383,136.653109,1,1
244420016000,竹川,34.534248,136.608405,1,1
244420017000,田屋,34.576718,136.619555,1,1
244420018000,内座,34.582020,136.623781,1,1
244420019000,中村,34.585412,136.617515,1,1
244420020000,中海,34.556819,136.614399,1,1
244420021000,根倉,34.574738,136.636762,1,1
244420022000,濱田,34.587961,136.634398,1,1
244420023000,平尾,34.541289,136.642365,1,1
244420024000,前野,34.570510,136.622012,1,1
244420025000,南藤原,34.586714,136.623202,1,1
244420026000,蓑村,34.520811,136.627154,1,1
244420027000,明星,34.528030,136.639726,1,1
244420028000,八木戸,34.582797,136.637877,1,1
244420029000,山大淀,34.568585,136.650675,1,1
244420030000,行部,34.569578,136.635103,1,1
244420031000,養川,34.577925,136.625975,1,1
244420032000,岩内,34.524063,136.591475,1,1
